Idade,Rotatividade,ViagensDeNegocio,Departamento,DistanciaDeCasa,Educacao,CampoDeEducacao,ContagemDeEmpregados,IDDoEmpregado,Genero,NivelDoCargo,Funcao,EstadoCivil,RendaMensal,NumeroDeEmpresas,MaiorDe18,AumentoPercentualSalario,HorasPadrao,NivelDeOpcaoDeCompraDeAcoes,TotalDeAnosTrabalhados,TreinamentosNoUltimoAno,AnosNaEmpresa,AnosDesdeUltimaPromocao,AnosComAtualGestor
40,Nao,Viagens_Frequentes,Vendas,1,3,Marketing,1,3374,Masculino,1,Cientista de Pesquisa,Divorciado(a),7862.0,8.0,Y,19,8,0,3.0,2,1,0,0
32,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,24,3,Ciências da Vida,1,3375,Masculino,4,Técnico de Laboratório,Casado(a),7460.0,1.0,Y,25,8,1,8.0,4,8,6,3
36,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,10,3,Médica,1,3376,Masculino,3,Executivo de Vendas,Casado(a),4464.0,1.0,Y,12,8,1,16.0,2,16,3,7
33,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,4,Médica,1,3377,Feminino,4,Diretor de Manufatura,Solteiro(a),8930.0,0.0,Y,13,8,0,6.0,3,5,1,4
37,Sim,Viagens_Raras,Vendas,10,4,Marketing,1,3378,Feminino,3,Recursos Humanos,Casado(a),6144.0,5.0,Y,14,8,0,17.0,3,14,11,7
45,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,8,1,Ciências da Vida,1,3379,Masculino,2,Executivo de Vendas,Casado(a),6638.0,1.0,Y,12,8,1,9.0,3,9,0,8
29,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,29,1,Ciências da Vida,1,3380,Masculino,1,Representante de Vendas,Casado(a),38404.0,1.0,Y,12,8,0,3.0,5,3,0,2
35,Nao,Viagens_Raras,Recursos_Humanos,1,3,Recursos Humanos,1,3381,Masculino,3,Técnico de Laboratório,Casado(a),27350.0,1.0,Y,15,8,3,5.0,5,5,1,0
52,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Outro,1,3382,Masculino,1,Técnico de Laboratório,Casado(a),5822.0,2.0,Y,17,8,2,26.0,3,9,7,8
58,Sim,Viagens_Raras,Vendas,9,2,Médica,1,3383,Feminino,4,Executivo de Vendas,Solteiro(a),11914.0,4.0,Y,14,8,1,7.0,2,1,0,0
53,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,9,3,Grau Técnico,1,3384,Masculino,1,Gerente,Divorciado(a),7840.0,6.0,Y,16,8,1,22.0,3,17,15,2
30,Nao,Viagens_Raras,Vendas,3,4,Marketing,1,3385,Masculino,1,Executivo de Vendas,Divorciado(a),12868.0,5.0,Y,14,8,1,10.0,3,8,7,7
38,Nao,Nao_Viaja,Vendas,4,3,Ciências da Vida,1,3386,Masculino,2,Diretor de Pesquisa,Solteiro(a),20096.0,1.0,Y,23,8,1,6.0,2,5,1,3
35,Nao,Viagens_Raras,Vendas,1,2,Ciências da Vida,1,3387,Feminino,2,Representante de Saúde,Divorciado(a),21876.0,6.0,Y,14,8,2,12.0,2,10,0,8
39,Nao,Viagens_Raras,Vendas,1,1,Marketing,1,3388,Masculino,2,Cientista de Pesquisa,Solteiro(a),4680.0,0.0,Y,11,8,1,9.0,2,8,0,7
40,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,4,Ciências da Vida,1,3389,Masculino,1,Recursos Humanos,Solteiro(a),13090.0,4.0,Y,15,8,0,22.0,2,1,0,0
47,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,4,Ciências da Vida,1,3390,Masculino,3,Executivo de Vendas,Divorciado(a),13862.0,1.0,Y,11,8,0,20.0,3,19,2,7
36,Nao,Nao_Viaja,Vendas,28,1,Ciências da Vida,1,3391,Masculino,2,Cientista de Pesquisa,Divorciado(a),9796.0,4.0,Y,13,8,1,12.0,3,7,0,7
31,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,28,4,Médica,1,3392,Masculino,2,Cientista de Pesquisa,Solteiro(a),5186.0,0.0,Y,21,8,0,4.0,2,3,1,2
33,Nao,Nao_Viaja,Vendas,15,3,Outro,1,3393,Masculino,4,Diretor de Pesquisa,Solteiro(a),38872.0,1.0,Y,19,8,2,10.0,4,10,6,0
29,Sim,Viagens_Raras,Recursos_Humanos,3,5,Ciências da Vida,1,3394,Masculino,1,Executivo de Vendas,Solteiro(a),5446.0,6.0,Y,11,8,1,3.0,2,0,0,0
33,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,2,Grau Técnico,1,3395,Masculino,2,Técnico de Laboratório,Solteiro(a),6958.0,3.0,Y,12,8,0,5.0,3,3,0,2
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,26,1,Médica,1,3396,Feminino,3,Representante de Saúde,Divorciado(a),5588.0,3.0,Y,19,8,1,8.0,2,5,0,2
50,Nao,Viagens_Raras,Vendas,10,1,Ciências da Vida,1,3397,Feminino,1,Diretor de Manufatura,Divorciado(a),10498.0,9.0,Y,21,8,2,32.0,2,5,1,3
33,Nao,Viagens_Frequentes,Vendas,1,3,Marketing,1,3398,Masculino,2,Recursos Humanos,Casado(a),4352.0,1.0,Y,14,8,1,6.0,2,6,1,2
41,Nao,Viagens_Frequentes,Vendas,11,3,Outro,1,3399,Masculino,1,Técnico de Laboratório,Divorciado(a),33744.0,2.0,Y,15,8,1,21.0,2,18,0,11
27,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,20,4,Outro,1,3400,Masculino,2,Diretor de Manufatura,Casado(a),6970.0,9.0,Y,17,8,2,4.0,2,2,2,2
45,Nao,Nao_Viaja,Vendas,2,3,Médica,1,3401,Feminino,1,Executivo de Vendas,Casado(a),13288.0,1.0,Y,12,8,0,9.0,3,9,0,8
47,Nao,Viagens_Raras,Vendas,18,4,Médica,1,3402,Feminino,2,Cientista de Pesquisa,Solteiro(a),11164.0,1.0,Y,16,8,0,9.0,3,9,0,7
30,Sim,Viagens_Raras,Vendas,2,3,Ciências da Vida,1,3403,Masculino,2,Representante de Saúde,Casado(a),8000.0,4.0,Y,12,8,0,7.0,5,5,0,1
50,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Grau Técnico,1,3404,Feminino,2,Executivo de Vendas,Casado(a),26992.0,3.0,Y,18,8,1,22.0,3,12,1,5
38,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,13,3,Grau Técnico,1,3405,Masculino,1,Diretor de Manufatura,Casado(a),6420.0,0.0,Y,17,8,2,3.0,5,2,0,2
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,28,3,Médica,1,3406,Feminino,3,Recursos Humanos,Divorciado(a),38090.0,6.0,Y,11,8,3,13.0,2,8,0,7
24,Nao,Viagens_Raras,Vendas,28,3,Ciências da Vida,1,3407,Feminino,1,Representante de Saúde,Divorciado(a),23698.0,1.0,Y,16,8,1,5.0,3,4,3,2
35,Sim,Viagens_Raras,Vendas,24,3,Médica,1,3408,Masculino,3,Representante de Saúde,Divorciado(a),4140.0,1.0,Y,13,8,3,5.0,1,4,0,2
31,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,5,2,Grau Técnico,1,3409,Masculino,2,Executivo de Vendas,Casado(a),13004.0,1.0,Y,12,8,0,4.0,3,4,0,3
18,Nao,Nao_Viaja,Vendas,5,4,Outro,1,3410,Masculino,2,Gerente,Solteiro(a),6460.0,1.0,Y,12,8,1,0.0,3,0,0,0
54,Nao,Viagens_Raras,Vendas,23,3,Médica,1,3411,Feminino,1,Técnico de Laboratório,Casado(a),27206.0,8.0,Y,13,8,1,22.0,2,10,0,8
35,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,4,Médica,1,3412,Feminino,1,Diretor de Manufatura,Divorciado(a),23992.0,1.0,Y,19,8,2,16.0,3,16,10,1
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,3,Ciências da Vida,1,3413,Feminino,5,Representante de Saúde,Casado(a),11210.0,0.0,Y,12,8,1,9.0,0,8,1,7
20,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,2,Ciências da Vida,1,3414,Feminino,2,Cientista de Pesquisa,Solteiro(a),12794.0,1.0,Y,17,8,1,1.0,3,1,0,0
30,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,8,4,Médica,1,3415,Masculino,1,Executivo de Vendas,Solteiro(a),38288.0,0.0,Y,11,8,0,4.0,3,3,1,2
26,Nao,Viagens_Raras,Vendas,1,3,Marketing,1,3416,Feminino,2,Cientista de Pesquisa,Casado(a),35168.0,1.0,Y,20,8,0,8.0,2,8,1,3
22,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,3,Outro,1,3417,Masculino,2,Representante de Vendas,Casado(a),9814.0,1.0,Y,21,8,1,4.0,2,4,1,1
48,Nao,Viagens_Raras,Recursos_Humanos,2,4,Médica,1,3418,Masculino,2,Executivo de Vendas,Solteiro(a),9108.0,2.0,Y,11,8,2,19.0,3,2,2,2
48,Nao,Viagens_Raras,Vendas,3,3,Médica,1,3419,Masculino,1,Diretor de Pesquisa,Solteiro(a),10830.0,7.0,Y,11,8,1,27.0,1,15,4,8
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,3420,Masculino,2,Cientista de Pesquisa,Solteiro(a),9482.0,6.0,Y,16,8,0,8.0,3,2,2,1
39,Nao,Viagens_Raras,Vendas,2,3,Ciências da Vida,1,3421,Masculino,3,Recursos Humanos,Casado(a),4230.0,1.0,Y,18,8,0,21.0,3,21,11,8
27,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,3,Ciências da Vida,1,3422,Masculino,2,Recursos Humanos,Casado(a),6322.0,0.0,Y,13,8,2,4.0,0,3,2,2
35,Nao,Viagens_Raras,Vendas,24,3,Médica,1,3423,Masculino,5,Executivo de Vendas,Divorciado(a),11490.0,1.0,Y,17,8,3,3.0,4,3,1,2
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,23,4,Outro,1,3424,Masculino,1,Cientista de Pesquisa,Casado(a),4746.0,6.0,Y,14,8,1,21.0,3,1,0,0
50,Nao,Viagens_Raras,Vendas,27,3,Médica,1,3425,Masculino,2,Executivo de Vendas,Casado(a),6620.0,4.0,Y,22,8,1,8.0,3,1,0,0
59,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,4,Médica,1,3426,Feminino,5,Técnico de Laboratório,Solteiro(a),37330.0,3.0,Y,12,8,0,30.0,3,5,4,3
37,Sim,Viagens_Raras,Vendas,15,3,Marketing,1,3427,Masculino,2,Técnico de Laboratório,Casado(a),8970.0,5.0,Y,11,8,1,15.0,2,1,0,0
55,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,26,2,Ciências da Vida,1,3428,Feminino,2,Executivo de Vendas,Casado(a),5578.0,3.0,Y,13,8,1,17.0,2,8,6,7
41,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,19,1,Ciências da Vida,1,3429,Masculino,2,Cientista de Pesquisa,Divorciado(a),11656.0,1.0,Y,13,8,0,21.0,0,21,5,10
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,24,2,Outro,1,3430,Feminino,1,Técnico de Laboratório,Solteiro(a),4652.0,8.0,Y,14,8,0,19.0,3,1,0,0
26,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,21,1,Ciências da Vida,1,3431,Feminino,1,Diretor de Manufatura,Solteiro(a),27050.0,8.0,Y,17,8,1,7.0,4,2,2,2
52,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Médica,1,3432,Feminino,4,Recursos Humanos,Casado(a),2840.0,1.0,Y,13,8,1,33.0,2,32,6,9
44,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,3,Ciências da Vida,1,3433,Feminino,1,Representante de Saúde,Casado(a),16040.0,3.0,Y,11,8,1,23.0,2,12,11,11
50,Nao,Nao_Viaja,Recursos_Humanos,2,2,Ciências da Vida,1,3434,Masculino,1,Técnico de Laboratório,Casado(a),7376.0,0.0,Y,11,8,0,19.0,3,18,0,13
36,Sim,Viagens_Raras,Vendas,2,4,Grau Técnico,1,3435,Masculino,4,Executivo de Vendas,Solteiro(a),10964.0,1.0,Y,18,8,0,18.0,3,17,15,14
39,Nao,Viagens_Frequentes,Vendas,11,3,Marketing,1,3436,Masculino,1,Executivo de Vendas,Solteiro(a),32030.0,1.0,Y,11,8,0,21.0,3,21,2,8
33,Nao,Nao_Viaja,Vendas,9,2,Grau Técnico,1,3437,Masculino,5,Representante de Vendas,Solteiro(a),2400.0,0.0,Y,11,8,1,3.0,3,2,2,2
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,2,Outro,1,3438,Masculino,1,Recursos Humanos,Casado(a),11322.0,3.0,Y,12,8,0,26.0,2,9,1,1
32,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,15,3,Médica,1,3439,Masculino,2,Gerente,Solteiro(a),13858.0,9.0,Y,20,8,0,10.0,6,8,7,7
34,Nao,Viagens_Raras,Vendas,6,4,Marketing,1,3440,Masculino,2,Diretor de Pesquisa,Divorciado(a),19226.0,0.0,Y,12,8,1,16.0,5,15,0,9
59,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Ciências da Vida,1,3441,Masculino,2,Cientista de Pesquisa,Casado(a),11348.0,3.0,Y,12,8,0,14.0,6,6,0,4
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,1,Médica,1,3442,Masculino,2,Executivo de Vendas,Solteiro(a),10968.0,1.0,Y,20,8,3,6.0,6,6,0,4
53,Nao,Viagens_Frequentes,Vendas,8,2,Médica,1,3443,Masculino,2,Cientista de Pesquisa,Casado(a),24122.0,2.0,Y,20,8,1,30.0,2,15,6,12
36,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,2,Ciências da Vida,1,3444,Feminino,1,Cientista de Pesquisa,Divorciado(a),11320.0,7.0,Y,12,8,0,9.0,3,1,0,0
26,Sim,Viagens_Frequentes,Vendas,2,3,Ciências da Vida,1,3445,Masculino,2,Cientista de Pesquisa,Casado(a),9642.0,6.0,Y,14,8,2,6.0,2,3,1,2
34,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,2,Ciências da Vida,1,3446,Masculino,1,Representante de Vendas,Casado(a),12820.0,1.0,Y,13,8,1,1.0,5,1,0,0
28,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,10,3,Outro,1,3447,Masculino,2,Representante de Vendas,Casado(a),10420.0,1.0,Y,15,8,0,1.0,1,1,0,0
38,Nao,Viagens_Frequentes,Vendas,9,4,Médica,1,3448,Masculino,2,Cientista de Pesquisa,Casado(a),5390.0,3.0,Y,14,8,1,8.0,4,2,2,2
50,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Ciências da Vida,1,3449,Masculino,1,Executivo de Vendas,Casado(a),23756.0,2.0,Y,13,8,1,29.0,2,8,7,7
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,3450,Masculino,1,Técnico de Laboratório,Solteiro(a),34136.0,3.0,Y,23,8,0,8.0,6,4,0,1
40,Nao,Viagens_Raras,Recursos_Humanos,2,3,Médica,1,3451,Masculino,5,Executivo de Vendas,Casado(a),4910.0,1.0,Y,15,8,1,8.0,2,7,7,5
26,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,3,3,Médica,1,3452,Masculino,2,Técnico de Laboratório,Divorciado(a),27928.0,1.0,Y,11,8,2,5.0,1,5,1,3
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,1,Médica,1,3453,Feminino,3,Cientista de Pesquisa,Divorciado(a),9882.0,9.0,Y,13,8,2,23.0,2,2,2,2
54,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Médica,1,3454,Feminino,2,Diretor de Manufatura,Casado(a),4956.0,6.0,Y,11,8,0,13.0,0,9,7,0
56,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,2,Ciências da Vida,1,3455,Feminino,2,Diretor de Manufatura,Casado(a),10456.0,2.0,Y,11,8,0,18.0,4,5,0,3
36,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,2,Ciências da Vida,1,3456,Feminino,2,Recursos Humanos,Solteiro(a),8956.0,0.0,Y,18,8,1,15.0,3,14,7,8
55,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,3,Médica,1,3457,Feminino,2,Gerente,Solteiro(a),15094.0,7.0,Y,16,8,0,31.0,2,9,6,2
43,Nao,Viagens_Raras,Vendas,25,2,Ciências da Vida,1,3458,Masculino,3,Cientista de Pesquisa,Divorciado(a),10110.0,5.0,Y,22,8,0,18.0,2,1,0,0
20,Sim,Viagens_Frequentes,Vendas,8,3,Marketing,1,3459,Masculino,3,Executivo de Vendas,Solteiro(a),6928.0,1.0,Y,20,8,0,2.0,3,2,0,2
21,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,4,Ciências da Vida,1,3460,Masculino,1,Gerente,Solteiro(a),11550.0,1.0,Y,18,8,0,1.0,2,1,1,0
46,Nao,Viagens_Raras,Vendas,12,3,Marketing,1,3461,Feminino,3,Representante de Saúde,Divorciado(a),17886.0,8.0,Y,12,8,1,19.0,6,16,1,7
51,Sim,Viagens_Raras,Vendas,23,3,Médica,1,3462,Feminino,2,Cientista de Pesquisa,Casado(a),38544.0,9.0,Y,20,8,0,18.0,2,10,2,7
28,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,19,4,Ciências da Vida,1,3463,Feminino,4,Técnico de Laboratório,Solteiro(a),10476.0,1.0,Y,17,8,1,10.0,4,10,1,9
26,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Médica,1,3464,Feminino,2,Executivo de Vendas,Casado(a),9364.0,1.0,Y,11,8,1,6.0,3,5,1,3
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,3,Médica,1,3465,Feminino,1,Executivo de Vendas,Casado(a),36600.0,0.0,Y,14,8,0,7.0,6,6,0,2
41,Nao,Viagens_Raras,Vendas,1,4,Ciências da Vida,1,3466,Feminino,1,Diretor de Pesquisa,Casado(a),10514.0,1.0,Y,14,8,0,10.0,2,10,0,8
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Grau Técnico,1,3467,Masculino,1,Executivo de Vendas,Casado(a),12698.0,0.0,Y,11,8,0,20.0,3,19,1,9
40,Nao,Viagens_Raras,Vendas,1,4,Marketing,1,3468,Masculino,1,Executivo de Vendas,Casado(a),9738.0,4.0,Y,12,8,0,14.0,2,11,11,1
27,Nao,Nao_Viaja,Vendas,11,3,Grau Técnico,1,3469,Feminino,2,Técnico de Laboratório,Casado(a),19970.0,1.0,Y,14,8,1,3.0,3,3,1,2
55,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,23,5,Ciências da Vida,1,3470,Masculino,3,Técnico de Laboratório,Casado(a),7394.0,3.0,Y,13,8,1,23.0,1,3,1,2
28,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,3471,Masculino,2,Representante de Saúde,Solteiro(a),14914.0,3.0,Y,11,8,2,10.0,1,8,1,7
44,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,18,4,Ciências da Vida,1,3472,Feminino,2,Executivo de Vendas,Casado(a),4238.0,9.0,Y,15,8,0,24.0,3,20,3,6
33,Nao,Viagens_Raras,Vendas,23,4,Marketing,1,3473,Feminino,4,Executivo de Vendas,Divorciado(a),7966.0,4.0,Y,12,8,0,9.0,3,3,1,2
35,Sim,Viagens_Raras,Vendas,7,4,Ciências da Vida,1,3474,Masculino,3,Representante de Vendas,Solteiro(a),12236.0,0.0,Y,21,8,1,9.0,3,8,4,7
33,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,2,Ciências da Vida,1,3475,Feminino,1,Executivo de Vendas,Solteiro(a),12428.0,1.0,Y,19,8,2,14.0,3,13,3,8
28,Nao,Viagens_Raras,Recursos_Humanos,1,1,Recursos Humanos,1,3476,Masculino,2,Cientista de Pesquisa,Divorciado(a),12694.0,1.0,Y,15,8,1,4.0,2,4,2,2
34,Nao,Viagens_Frequentes,Vendas,29,4,Marketing,1,3477,Masculino,1,Cientista de Pesquisa,Solteiro(a),23020.0,0.0,Y,14,8,1,7.0,5,6,0,4
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,4,Ciências da Vida,1,3478,Masculino,4,Executivo de Vendas,Divorciado(a),14286.0,2.0,Y,21,8,0,8.0,6,1,0,0
25,Sim,Viagens_Raras,Recursos_Humanos,25,4,Recursos Humanos,1,3479,Feminino,2,Cientista de Pesquisa,Casado(a),16536.0,1.0,Y,12,8,0,7.0,3,7,5,6
26,Sim,Viagens_Raras,Vendas,8,2,Marketing,1,3480,Masculino,2,Executivo de Vendas,Divorciado(a),16190.0,1.0,Y,15,8,0,1.0,3,1,0,0
33,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,2,Ciências da Vida,1,3481,Masculino,4,Diretor de Manufatura,Solteiro(a),5808.0,4.0,Y,13,8,0,5.0,2,2,2,2
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,11,1,Ciências da Vida,1,3482,Masculino,4,Cientista de Pesquisa,Casado(a),12064.0,0.0,Y,14,8,0,23.0,2,22,13,7
28,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,3,Ciências da Vida,1,3483,Masculino,2,Gerente,Divorciado(a),5952.0,1.0,Y,14,8,0,1.0,3,1,0,0
50,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,4,Médica,1,3484,Masculino,2,Cientista de Pesquisa,Solteiro(a),31984.0,3.0,Y,14,8,0,5.0,3,0,0,0
33,Nao,Viagens_Frequentes,Vendas,9,3,Médica,1,3485,Feminino,2,Cientista de Pesquisa,Casado(a),9298.0,0.0,Y,12,8,0,4.0,2,3,0,2
34,Nao,Nao_Viaja,Vendas,1,1,Marketing,1,3486,Feminino,2,Diretor de Pesquisa,Casado(a),5392.0,3.0,Y,23,8,0,6.0,3,0,0,0
48,Nao,Nao_Viaja,Vendas,2,1,Ciências da Vida,1,3487,Masculino,2,Executivo de Vendas,Solteiro(a),4740.0,2.0,Y,11,8,0,27.0,3,5,2,1
45,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,1,3,Médica,1,3488,Feminino,2,Recursos Humanos,Casado(a),25008.0,1.0,Y,12,8,1,15.0,2,15,4,12
52,Nao,Viagens_Raras,Vendas,1,3,Ciências da Vida,1,3489,Masculino,1,Executivo de Vendas,Solteiro(a),11948.0,7.0,Y,18,8,1,18.0,6,8,4,0
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,2,Médica,1,3490,Masculino,1,Cientista de Pesquisa,Divorciado(a),9472.0,0.0,Y,11,8,1,9.0,3,8,2,7
29,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,3,Médica,1,3491,Feminino,4,Cientista de Pesquisa,Divorciado(a),10592.0,4.0,Y,14,8,0,11.0,3,7,1,7
28,Nao,Viagens_Raras,Recursos_Humanos,1,3,Recursos Humanos,1,3492,Feminino,4,Técnico de Laboratório,Divorciado(a),13562.0,0.0,Y,15,8,1,10.0,2,9,1,7
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,4,Médica,1,3493,Masculino,3,Executivo de Vendas,Casado(a),4348.0,3.0,Y,11,8,1,23.0,3,12,4,9
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,4,Médica,1,3494,Masculino,1,Executivo de Vendas,Solteiro(a),13306.0,7.0,Y,20,8,1,10.0,2,1,0,0
43,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,5,3,Médica,1,3495,Feminino,2,Técnico de Laboratório,Casado(a),19398.0,8.0,Y,19,8,1,18.0,3,8,0,1
39,Sim,Viagens_Frequentes,Vendas,1,3,Marketing,1,3496,Masculino,2,Representante de Saúde,Divorciado(a),13510.0,7.0,Y,14,8,1,21.0,2,18,11,5
40,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,1,Ciências da Vida,1,3497,Masculino,1,Representante de Saúde,Solteiro(a),4426.0,1.0,Y,17,8,0,21.0,4,20,4,9
21,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,4,Ciências da Vida,1,3498,Feminino,1,Cientista de Pesquisa,Solteiro(a),5220.0,1.0,Y,11,8,1,2.0,3,2,2,2
39,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,6,3,Ciências da Vida,1,3499,Masculino,1,Técnico de Laboratório,Solteiro(a),5702.0,9.0,Y,15,8,0,9.0,2,5,0,3
36,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,1,3,Médica,1,3500,Masculino,3,Representante de Vendas,Solteiro(a),6904.0,2.0,Y,13,8,3,18.0,4,11,0,9
31,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,3,Ciências da Vida,1,3501,Masculino,1,Executivo de Vendas,Casado(a),10516.0,0.0,Y,14,8,3,3.0,5,2,2,2
28,Nao,Viagens_Raras,Vendas,2,4,Marketing,1,3502,Masculino,1,Executivo de Vendas,Casado(a),18710.0,0.0,Y,11,8,0,6.0,4,5,0,4
35,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,9,2,Outro,1,3503,Feminino,1,Diretor de Manufatura,Divorciado(a),20992.0,1.0,Y,13,8,1,5.0,2,5,0,2
49,Nao,Viagens_Raras,Vendas,2,2,Médica,1,3504,Feminino,1,Executivo de Vendas,Casado(a),12760.0,6.0,Y,23,8,1,22.0,1,9,2,3
34,Nao,Viagens_Frequentes,Vendas,9,1,Grau Técnico,1,3505,Masculino,2,Executivo de Vendas,Solteiro(a),5314.0,2.0,Y,13,8,1,5.0,3,3,0,2
29,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,4,Médica,1,3506,Masculino,3,Cientista de Pesquisa,Divorciado(a),5432.0,0.0,Y,18,8,0,8.0,2,7,1,1
42,Nao,Viagens_Raras,Vendas,21,2,Ciências da Vida,1,3507,Feminino,1,Representante de Saúde,Solteiro(a),4402.0,4.0,Y,12,8,1,16.0,3,1,0,0
29,Nao,Viagens_Raras,Vendas,4,2,Outro,1,3508,Feminino,2,Representante de Saúde,Casado(a),13080.0,1.0,Y,22,8,0,10.0,2,10,1,2
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Médica,1,3509,Feminino,1,Recursos Humanos,Casado(a),7632.0,1.0,Y,13,8,2,7.0,2,7,5,0
28,Nao,Viagens_Frequentes,Vendas,6,4,Ciências da Vida,1,3510,Masculino,1,Gerente,Divorciado(a),10506.0,1.0,Y,15,8,0,3.0,2,3,0,2
18,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,4,Médica,1,3511,Masculino,3,Técnico de Laboratório,Solteiro(a),21930.0,1.0,Y,18,8,0,0.0,5,0,0,0
33,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,2,Ciências da Vida,1,3512,Masculino,1,Executivo de Vendas,Solteiro(a),9872.0,0.0,Y,14,8,0,6.0,2,5,0,3
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,2,Médica,1,3513,Masculino,2,Cientista de Pesquisa,Casado(a),5086.0,3.0,Y,12,8,0,6.0,3,1,0,0
